date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:15:48	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jan%202026%2011:45:48%20GMT	https://madewithgsap.com/effects	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects	(from https://madewithgsap.com/)
17:15:49	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jan%202026%2011:45:49%20GMT	https://madewithgsap.com/effects	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects	(from https://madewithgsap.com/)
17:15:50	1400/1400	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Apr%202025%2022:08:43%20GMT	https://madewithgsap.com/assets/img/card1.svg	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/card1.svg	(from https://madewithgsap.com/)
17:15:51	583/583	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Apr%202025%2022:08:43%20GMT	https://madewithgsap.com/assets/img/card2.svg	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/card2.svg	(from https://madewithgsap.com/)
17:15:52	1794/1794	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Apr%202025%2022:08:43%20GMT	https://madewithgsap.com/assets/img/card3.svg	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/card3.svg	(from https://madewithgsap.com/)
17:15:53	187/187	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Apr%202025%2022:08:45%20GMT	https://madewithgsap.com/assets/img/i.svg	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/i.svg	(from https://madewithgsap.com/)
17:15:54	578/578	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Apr%202025%2022:08:46%20GMT	https://madewithgsap.com/assets/img/t.svg	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/t.svg	(from https://madewithgsap.com/)
17:15:55	31965/31965	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Sep%202025%2014:05:46%20GMT	https://madewithgsap.com/assets/img/logos1.png	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/logos1.png	(from https://madewithgsap.com/)
17:15:56	22664/22664	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Sep%202025%2014:05:48%20GMT	https://madewithgsap.com/assets/img/logos2.png	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/logos2.png	(from https://madewithgsap.com/)
17:15:58	270164/270164	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2022:08:42%20GMT	https://madewithgsap.com/assets/img/1.png	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/1.png	(from https://madewithgsap.com/)
17:15:59	142584/142584	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2022:08:42%20GMT	https://madewithgsap.com/assets/img/3.png	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/3.png	(from https://madewithgsap.com/)
17:15:59	64031/64031	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2022:08:42%20GMT	https://madewithgsap.com/assets/img/2.png	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/2.png	(from https://madewithgsap.com/)
17:16:00	4955/4955	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2022:08:43%20GMT	https://madewithgsap.com/assets/img/bio1.png	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/bio1.png	(from https://madewithgsap.com/)
17:16:01	13453/13453	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2022:08:43%20GMT	https://madewithgsap.com/assets/img/bio2.png	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/bio2.png	(from https://madewithgsap.com/)
17:16:02	587/587	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Apr%202025%2022:08:46%20GMT	https://madewithgsap.com/assets/img/plusy.svg	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/plusy.svg	(from https://madewithgsap.com/)
17:16:03	460/460	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Apr%202025%2022:08:44%20GMT	https://madewithgsap.com/assets/img/enter-wh.svg	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/enter-wh.svg	(from https://madewithgsap.com/)
17:16:04	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jan%202026%2011:46:04%20GMT	https://madewithgsap.com/effects	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects	(from https://madewithgsap.com/)
17:16:06	28288/28288	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:46:05%20GMT	https://madewithgsap.com/permissions-terms	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/permissions-terms.html	(from https://madewithgsap.com/)
17:16:07	25594/25594	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:46:13%20GMT	https://madewithgsap.com/privacy-policy	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/privacy-policy.html	(from https://madewithgsap.com/)
17:16:07	72212/72212	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Apr%202025%2022:08:48%20GMT	https://madewithgsap.com/assets/landing/gsap.js	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/landing/gsap.js	(from https://madewithgsap.com/)
17:16:08	43378/43378	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Apr%202025%2022:08:48%20GMT	https://madewithgsap.com/assets/landing/scrolltrigger.js	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/landing/scrolltrigger.js	(from https://madewithgsap.com/)
17:16:09	7087/7087	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Apr%202025%2022:08:47%20GMT	https://madewithgsap.com/assets/landing/customease.js	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/landing/customease.js	(from https://madewithgsap.com/)
17:16:10	13015/13015	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Apr%202025%2022:08:48%20GMT	https://madewithgsap.com/assets/landing/lenis.js	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/landing/lenis.js	(from https://madewithgsap.com/)
17:16:11	16942/16942	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Apr%202025%2022:08:49%20GMT	https://madewithgsap.com/assets/tutorial/prism.js	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/tutorial/prism.js	(from https://madewithgsap.com/)
17:16:12	7433/7433	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2030%20Apr%202025%2007:18:22%20GMT	https://madewithgsap.com/assets/landing/InertiaPlugin.min.js	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/landing/InertiaPlugin.min.js	(from https://madewithgsap.com/)
17:16:13	23832/23832	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2030%20Nov%202025%2023:12:54%20GMT	https://madewithgsap.com/assets/landing/app2.js	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/landing/app2.js	(from https://madewithgsap.com/)
17:16:14	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jan%202026%2011:46:21%20GMT	https://madewithgsap.com/effects	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects	(from https://madewithgsap.com/get-started)
17:16:15	23552/23552	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2012:35:02%20GMT	https://madewithgsap.com/assets/img/get-started/3.png	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/get-started/3.png	(from https://madewithgsap.com/get-started)
17:16:16	33193/33193	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2012:35:02%20GMT	https://madewithgsap.com/assets/img/get-started/1.png	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/get-started/1.png	(from https://madewithgsap.com/get-started)
17:16:17	21902/21902	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2012:35:03%20GMT	https://madewithgsap.com/assets/img/get-started/2.png	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/get-started/2.png	(from https://madewithgsap.com/get-started)
17:16:18	4703/4703	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Sep%202025%2014:06:05%20GMT	https://madewithgsap.com/assets/img/get-started/logo1.png	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/get-started/logo1.png	(from https://madewithgsap.com/get-started)
17:16:19	4644/4644	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2026%20Jun%202025%2012:35:02%20GMT	https://madewithgsap.com/assets/img/get-started/logo2.svg	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/get-started/logo2.svg	(from https://madewithgsap.com/get-started)
17:16:20	3935/3935	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2026%20Jun%202025%2012:35:03%20GMT	https://madewithgsap.com/assets/img/get-started/logo3.svg	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/get-started/logo3.svg	(from https://madewithgsap.com/get-started)
17:16:21	21923/21923	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Jul%202025%2012:47:51%20GMT	https://madewithgsap.com/assets/img/get-started/6.png	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/get-started/6.png	(from https://madewithgsap.com/get-started)
17:16:22	13060/13060	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2012:35:03%20GMT	https://madewithgsap.com/assets/img/get-started/4.png	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/get-started/4.png	(from https://madewithgsap.com/get-started)
17:16:23	3440/3440	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202025%2012:35:03%20GMT	https://madewithgsap.com/assets/img/get-started/5.png	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/get-started/5.png	(from https://madewithgsap.com/get-started)
17:16:24	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jan%202026%2011:46:31%20GMT	https://madewithgsap.com/effects	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects	(from https://madewithgsap.com/get-started)
17:16:25	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jan%202026%2011:46:32%20GMT	https://madewithgsap.com/effects	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects	(from https://madewithgsap.com/faq)
17:16:26	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jan%202026%2011:46:33%20GMT	https://madewithgsap.com/effects	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects	(from https://madewithgsap.com/faq)
17:16:27	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jan%202026%2011:46:34%20GMT	https://madewithgsap.com/effects	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects	(from https://madewithgsap.com/login)
17:16:28	716/716	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Apr%202025%2022:08:47%20GMT	https://madewithgsap.com/assets/img/password/view-on.svg	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/password/view-on.svg	(from https://madewithgsap.com/login)
17:16:29	833/833	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Apr%202025%2022:08:47%20GMT	https://madewithgsap.com/assets/img/password/view-off.svg	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/img/password/view-off.svg	(from https://madewithgsap.com/login)
17:16:31	11104/11104	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:46:37%20GMT	https://madewithgsap.com/forgot-password	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/forgot-password.html	(from https://madewithgsap.com/login)
17:16:32	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jan%202026%2011:46:39%20GMT	https://madewithgsap.com/effects	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects.3c.delayed	(from https://madewithgsap.com/permissions-terms)
17:16:32	0/-1	---M--	301	error ('')			https://madewithgsap.com/effects	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects.3d.delayed	(from https://madewithgsap.com/permissions-terms)
17:16:32	0/-1	---M--	301	error ('')			https://madewithgsap.com/effects	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects.3e.delayed	(from https://madewithgsap.com/privacy-policy)
17:16:32	0/-1	---M--	301	error ('')			https://madewithgsap.com/effects	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects.3f.delayed	(from https://madewithgsap.com/privacy-policy)
17:16:32	0/-1	---M--	301	error ('')			https://madewithgsap.com/effects	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects.40.delayed	(from https://madewithgsap.com/forgot-password)
